,id,id_order,product_quantity,sku,unit_price
155854,1426570,430139,1,APP0909,629.59
155859,1426577,434059,1,PAC2119,3248.4
155861,1426580,430139,1,APP0665,66.39
155865,1426587,430813,1,AP20260,644.1
155868,1426597,434066,1,APP2256,1187.59
155870,1426602,434068,1,LAC0181,94.35
155872,1426604,434069,1,AP20385,401.67
155876,1426609,434066,1,APP1214,77.28
155877,1426610,434072,3,LAC0172,165.41
155881,1426625,434076,1,WDT0363,127.23
155884,1426629,434072,2,CRU0017-2,90.94
155885,1426631,434066,1,LOG0224,20.69
155890,1426638,434008,1,DLL0015,471.0
155893,1426642,434085,1,APP1190,51.0
155897,1426647,434088,1,APP2264,2636.59
155898,1426648,434021,1,CRU0016-2,90.94
155900,1426651,434069,1,AP20103,360.05
155901,1426652,434066,1,CRU0051,129.0
155902,1426653,434090,1,LAC0171,209.57
155903,1426654,434088,1,APP0663,183.99
155904,1426657,434066,1,OWC0160,256.49
155906,1426660,434034,1,SYN0184,63.74
155907,1426663,434093,2,WDT0249,198.16
155910,1426668,434096,1,APP2484,881.02
155911,1426669,434088,1,SAM0074,149.34
155912,1426670,434097,1,APP1966,351.85
155914,1426672,434099,1,MAT0007,79.2
155915,1426673,434099,1,MAT0009,79.2
155922,1426686,434105,1,APP2508,383.04
155929,1426695,434110,1,WAC0054,27.19
155932,1426700,434034,1,WDT0183,132.05
155942,1426722,434069,1,APP1967,459.62
155945,1426728,434120,1,WDT0358,86.3
155959,1426750,434132,3,LAC0212,115.73
155962,1426753,434134,1,APP2477,777.14
155970,1426765,434142,1,PAC0735,480.58
155971,1426766,434142,1,DLL0055,329.0
155982,1426787,434152,1,WAC0172,70.39
155983,1426788,434153,1,APP1190,51.0
155987,1426795,434155,1,CYB0008,157.24
155990,1426798,434157,1,APP1190,51.0
155996,1426805,430364,1,WDT0366,127.23
155997,1426806,434146,1,APP1985,623.04
156000,1426809,434157,1,APP2563,50.4
156002,1426811,434163,1,TPL0036,38.69
156004,1426816,434021,1,LGE0045,130.66
156010,1426829,434021,1,STA0009,7.65
156011,1426835,434170,1,APP1020,58.39
156013,1426839,434157,1,BEL0312,19.54
156016,1426842,429574,2,MIN0013,22.94
156017,1426843,434163,1,SAT0047,10.19
156025,1426860,434182,2,SAN0156,22.58
156031,1426873,434008,1,STA0016,9.99
156032,1426874,434184,1,SYN0178,533.81
156033,1426877,434163,1,KAN0018,16.14
156035,1426883,429574,2,SNN0062,371.99
156037,1426889,434188,1,DLL0055,329.0
156038,1426893,429574,1,APP0438,20.69
156041,1426898,434182,1,SHE0043,7.64
156042,1426899,434192,1,APP2138,1362.24
156045,1426905,434196,2,WAC0166,64.23
156047,1426909,434198,1,SYN0178,533.81
156048,1426910,434199,1,WAC0163,2129.59
156049,1426912,434200,1,DLL0012,203.03
156052,1426918,434203,1,APP1043,67.49
156053,1426920,434204,1,OWC0218,122.37
156056,1426924,434207,2,APP1020,58.39
156058,1426926,434209,4,WDT0343,233.04
156059,1426927,427280,1,APP2205,2793.59
156060,1426929,427280,1,APP2240,2017.59
156065,1426941,434215,2,MAT0007,79.2
156068,1426946,429395,1,APP2446,381.22
156070,1426953,434219,1,SYN0188,163.67
156071,1426957,434220,1,WAC0209,43.34
156072,1426965,434170,1,OTT0152,16.99
156073,1426966,434219,1,WDT0183,132.49
156075,1426975,434224,1,SAM0073,91.68
156076,1426977,434225,1,LGE0044,549.0
156079,1426981,434228,1,LGE0036,164.5
156080,1426983,434229,1,WAC0174,70.39
156081,1426984,434230,1,APP1922,154.0
156082,1426985,434224,1,OWC0007,37.19
156084,1426988,434232,1,APP1045,21.59
156091,1426999,434232,1,APP1919,50.39
156095,1427003,434240,1,OWC0088,255.66
156098,1427006,434242,1,PAC2140,2824.59
156123,1427046,434021,1,OWC0040,30.69
156124,1427049,434259,1,WDT0183,132.05
156126,1427055,434259,1,SYN0180,426.86
156131,1427065,434265,1,OWC0183,460.42
156149,1427100,434281,1,APP2075,2948.59
156156,1427115,434287,1,APP2295,2073.59
156160,1427121,434291,1,APP1922,154.0
156164,1427127,434294,1,NTE0064,93.49
156172,1427147,363987,1,APP1922,154.0
156173,1427148,434237,1,SYN0186,172.97
156177,1427155,434237,2,WDT0183,132.49
156182,1427168,434314,1,CRU0026-2,138.54
156189,1427179,434318,1,APP1967,459.62
156191,1427182,434320,1,APP2161,170.05
156197,1427197,434327,2,WDT0183,132.05
156198,1427198,434328,1,APP2508,383.04
156199,1427199,434329,1,APP1190,51.0
156201,1427201,434328,1,APP2505,354.24
156202,1427202,434331,1,APP1190,51.0
156206,1427209,434334,1,WDT0374,225.8
156211,1427220,434340,1,OWC0265,750.12
156222,1427245,434351,1,APP1922,154.0
156230,1427257,434356,1,APP2481,939.85
156236,1427266,434363,1,WAC0172,70.39
156238,1427268,434365,1,IFX0034,21.24
156248,1427284,434374,1,NTE0064,93.49
156252,1427291,434378,1,MAT0009,79.2
156256,1427296,434382,1,LAC0181,94.35
156264,1427315,434356,1,BEL0272,14.44
156269,1427322,434327,1,QNA0155,474.29
156271,1427325,434393,1,PLA0027,66.49
156275,1427332,405216,1,QNA0225,898.37
156276,1427334,434396,1,IFX0021,16.99
156280,1427338,434399,1,APP1190,51.0
156281,1427339,405216,2,WDT0318,261.13
156283,1427343,434401,1,LAC0185,165.51
156285,1427346,405216,1,OWC0223,22.94
156290,1427354,434401,2,LAC0186,135.97
156292,1427356,405216,1,DLK0033,19.79
156293,1427359,434406,1,APP1190,51.0
156296,1427364,434409,1,LGE0044,549.0
156299,1427370,434413,1,DLL0037,234.99
156303,1427381,434416,1,NEA0014,149.99
156304,1427384,434418,1,SYN0176,292.01
156306,1427389,430612,2,CRU0021,67.99
156316,1427409,430612,1,CRU0051,121.91
156318,1427412,434431,1,APP1190,51.0
156327,1427427,434436,1,TRK0009,26.99
156328,1427428,434437,1,APP2483,880.99
156331,1427432,434443,1,LGE0055,225.9
156335,1427439,434396,1,AP20362,17.1
156341,1427447,434267,1,OWC0144,215.99
156343,1427450,434451,1,APP2078,1344.59
156356,1427467,434463,1,PLA0027,66.49
156357,1427469,433793,1,APP1922,154.0
156369,1427484,434389,1,XDO0047,22.09
156370,1427486,434474,1,APP2088,1534.59
156376,1427497,434478,1,BEL0300,32.39
156379,1427502,432465,1,APP1190,51.0
156382,1427505,434443,1,STA0048,11.04
156386,1427512,434486,1,APP2070,1365.59
156389,1427520,434489,1,SYN0186,172.97
156391,1427522,433890,1,APP2076,2498.59
156393,1427525,434389,1,BEL0285,12.74
156398,1427540,430250,2,ZAG0030,49.99
156399,1427541,433890,1,SPE0192,33.99
156402,1427545,434497,1,THU0022,79.04
156403,1427551,434502,1,OWC0054-2,41.99
156404,1427554,432817,1,APP0662,131.99
156410,1427563,434443,1,APP1215,101.7
156411,1427565,434443,1,APP1214,77.28
156415,1427572,434511,1,APP1190,51.0
156436,1427613,432265,1,APP2547,93.6
156438,1427616,434531,1,GTE0103,542.93
156441,1427620,429026,1,PLA0027,69.99
156445,1427624,434536,1,APP1972,351.82
156449,1427632,428762,1,APP1922,153.99
156452,1427642,434542,1,GTE0104,666.62
156463,1427659,434551,1,IFX0050,7.64
156467,1427664,433890,1,OWC0221,16.99
156474,1427676,433890,1,BEL0219,22.94
156479,1427687,434563,1,APP2266,2304.6
156485,1427700,434570,1,JMO0104,16.99
156487,1427703,434572,1,APP1640,748.72
156488,1427704,434573,1,DLL0055,329.0
156492,1427708,434572,1,APP1190,51.0
156493,1427711,434577,1,TPL0027,54.9
156494,1427713,434578,1,BEL0312,19.54
156496,1427716,434578,1,MOS0241,30.59
156498,1427718,434520,1,WAC0229,141.67
156499,1427719,434580,1,APP1972,351.82
156514,1427748,434596,1,WAC0173,141.67
156515,1427749,434597,1,WAC0246,67.99
156516,1427750,434598,1,OWC0155-4,617.94
156523,1427763,433890,1,ALL0008,8.99
156524,1427766,434604,1,APP1190,51.0
156526,1427770,434182,1,LMP0016,25.1
156527,1427773,434606,1,APP1966,351.82
156531,1427783,434611,1,APP2478,777.14
156534,1427790,434615,1,APP1647,613.51
156537,1427803,434618,1,AP20169,749.55
156538,1427807,434619,1,WDT0379,315.81
156540,1427810,434621,1,APP2497,354.24
156548,1427830,434629,1,SAT0047,10.19
156551,1427838,434632,1,APP2087,1348.59
156552,1427841,434634,1,PAC2136,2072.59
156553,1427843,434635,1,WAC0220,314.99
156554,1427844,434629,1,BEL0190,12.74
156556,1427847,434635,1,LGE0044,549.0
156558,1427849,434634,1,APP0662,131.99
156559,1427851,434396,1,WDT0183,132.05
156578,1427882,434654,1,CRU0016-2,90.94
156580,1427884,434401,1,SYN0163,211.59
156588,1427896,434662,32,SAM0070,214.9
156593,1427906,434667,1,APP1776,98.99
156595,1427908,434667,1,WOE0007,6.79
156607,1427923,434674,1,SEA0106,95.4
156634,1427976,434694,1,OWC0036-2,79.04
156643,1427989,434694,1,OWC0216,41.84
156644,1427995,434700,1,SNN0062,371.99
156645,1427998,434694,1,CRU0053,239.0
156653,1428011,431954,2,OWC0256,16.14
156659,1428019,434712,1,APP2080,1585.59
156673,1428047,434725,1,APP0666,255.99
156685,1428064,434732,1,MAT0008,103.2
156699,1428087,434743,1,SEA0107,60.99
156704,1428095,434747,1,APP2252,1417.59
156722,1428121,434758,1,SAT0031,8.49
156724,1428124,434759,5,WDT0183,132.05
156730,1428134,434759,1,SYN0126,129.26
156731,1428135,434759,1,OWC0188,120.89
156735,1428139,434768,1,NEA0007,119.99
156749,1428159,434776,1,OWC0068-2,138.54
156750,1428160,434777,1,MUV0042,7.64
156751,1428165,434777,1,AP20362,17.1
156758,1428173,434782,1,PAC2137,2254.59
156765,1428182,434787,1,OWC0035-2,86.99
156769,1428191,434792,1,CRU0023,45.89
156770,1428195,434758,1,SAT0029,38.69
156771,1428196,431545,1,OWC0190,69.29
156776,1428204,434797,2,APP1985,623.04
156786,1428223,434808,1,APP1043,47.49
156796,1428239,434815,1,SXA0009,63.74
156798,1428241,434817,1,APP1922,154.0
156812,1428264,434829,1,APP2531,46.8
156813,1428265,434830,3,SAT0054,71.99
156816,1428270,434832,1,PAC2121,3601.59
156818,1428273,434830,1,LAC0227,257.41
156822,1428279,434830,4,SPE0192,33.99
156823,1428281,434835,1,LAC0155,109.29
156826,1428287,434838,1,PLA0027,66.49
156829,1428290,434830,2,APP1919,50.39
156846,1428316,434853,1,APP1922,154.0
156850,1428323,434859,1,THU0022,79.04
156852,1428328,434615,1,BEL0274,12.74
156853,1428330,434862,1,APP1190,51.0
156854,1428331,434863,1,SPE0207,22.94
156862,1428345,434870,1,APP1190,51.0
156867,1428354,429901,1,APP2018,3098.59
156871,1428360,434868,1,APP2072,986.59
156872,1428361,434876,1,SPH0021,47.99
156873,1428363,434876,1,SPH0022,47.99
156875,1428365,434878,1,NES0012,209.0
156876,1428366,434878,1,NES0015,35.0
156878,1428369,433003,1,PAC2136,2072.59
156879,1428370,433003,1,APP0662,131.99
156886,1428378,434883,2,SAM0070,214.44
156887,1428384,434884,1,OWC0015,122.83
156892,1428393,434888,1,AP20272,26.99
156894,1428398,434891,1,APP2121,1155.99
156895,1428399,434891,1,APP1020,58.39
156899,1428404,434894,1,APP2074,2498.59
156901,1428408,434891,1,APP1221,104.64
156909,1428426,434902,1,CRU0043-2,135.14
156914,1428434,434906,1,APP1190,51.0
156920,1428449,434914,1,APP0911,965.59
156925,1428464,434894,1,HTE0013,85.49
156927,1428468,434921,8,WAC0231,61.19
156933,1428476,434925,1,APP1190,51.0
156936,1428480,434926,1,PAC0622,209.33
156939,1428486,434930,1,APP1190,51.0
156941,1428489,434933,1,BEA0028,171.11
156942,1428490,434934,1,APP2501,383.04
156945,1428494,434937,1,WAC0132,167.99
156948,1428498,434939,1,APP2477,777.17
156949,1428500,434941,1,LAC0155,109.91
156951,1428506,434945,1,BEA0065,216.19
156953,1428510,434943,1,APP2161,170.05
156957,1428518,434928,1,PAC1533,195.37
156959,1428522,434952,4,OWC0251,118.99
156961,1428526,434954,2,APP1190,51.0
156963,1428532,434954,1,APP0666,255.99
156973,1428547,434963,1,APP1020,58.39
156981,1428565,434971,1,CRU0026-2,138.54
156986,1428571,434976,1,APP2522,38.7
156988,1428577,434980,1,CRU0049,77.66
156997,1428590,434987,1,BEA0062,219.88
156998,1428593,434988,1,BNQ0042,624.68
157000,1428598,434991,1,SPH0024,47.99
157005,1428605,434995,1,SYN0168,909.53
157006,1428608,434996,1,LAC0206,265.4
157009,1428615,434977,1,NTE0104,92.65
157018,1428627,435004,1,IFX0171,101.99
157021,1428633,434954,1,SYN0184,63.74
157042,1428682,390849,2,NEA0020,71.99
157043,1428684,431857,1,OWC0194-2,158.94
157049,1428703,435027,1,APP2501,383.04
157050,1428706,435028,1,APP2078,1344.59
157051,1428710,390849,1,SAN0135,75.61
157052,1428712,435028,1,APP2500,383.04
157055,1428715,435028,1,MMW0012,19.54
157059,1428721,435029,1,PAC2138,2553.59
157075,1428747,434943,1,APP2123,845.91
157084,1428762,435055,1,BNQ0055,455.39
157086,1428767,435057,2,TRA0010,78.4
157098,1428800,435071,1,SPH0021,47.99
157102,1428808,435076,1,WAC0171,56.31
157109,1428826,435082,1,PLA0021,82.79
157110,1428827,435083,1,QNA0216,446.39
157111,1428829,435084,1,APP2477,777.17
157112,1428830,435085,1,LIF0115,59.49
157115,1428836,435089,1,LAC0181,94.97
157118,1428844,435093,1,APP1634,854.59
157119,1428846,435094,1,TCH0013,29.74
157121,1428852,435096,1,DLL0055,329.0
157122,1428857,435099,1,APP1970,351.85
157130,1428872,435109,1,WDT0238,99.86
157134,1428878,435111,1,AP20260,644.17
157140,1428888,435116,1,OTT0175,16.99
157141,1428889,435029,1,SAT0058,30.59
157142,1428894,435119,2,PUR0157,10.19
157143,1428895,435120,1,APP0663,183.99
157144,1428897,435116,1,MUV0188,11.89
157145,1428898,435122,2,CRU0059,157.24
157148,1428904,435029,1,SAT0008,53.99
157157,1428921,435130,1,MAT0007,79.2
157160,1428926,435130,1,SAM0074,149.8
157161,1428927,434261,1,SEA0098,328.55
157168,1428937,435130,1,STM0085,33.99
157202,1428998,435170,1,APP2348,3692.59
157204,1429005,435171,1,SYN0180,426.86
157205,1429006,435172,1,LIF0113,55.24
157206,1429011,435145,1,WAC0223,331.19
157212,1429037,435172,1,SPE0206,17.84
157216,1429043,435191,1,MAT0007,79.2
157218,1429046,435186,1,OWC0161,154.69
157220,1429050,435193,1,JMO0101,18.69
157221,1429051,435194,1,BEL0289,15.29
157224,1429059,430601,1,APP2276,2405.6
157225,1429060,435198,2,DJI0019,269.99
157227,1429062,435200,1,LAC0229,454.92
157229,1429068,435201,1,APP2089,1888.59
157235,1429082,387195,1,PHI0052,53.09
157236,1429085,435171,2,WDT0140,82.1
157237,1429086,435172,1,BEL0310,16.99
157239,1429088,435208,2,OWC0219-2,174.24
157240,1429092,434908,1,APP2501,383.04
157242,1429100,434908,1,XDO0039,19.54
157243,1429103,434908,1,ZAG0022,9.34
157244,1429104,435214,1,QNA0216,446.39
157257,1429131,435222,1,APP2508,383.04
157264,1429139,435228,1,DLK0139,161.99
157266,1429142,435229,1,GRT0397,80.74
157267,1429143,435230,1,APP1190,51.0
157276,1429155,435237,1,PAC1924,1039.64
157281,1429166,435222,1,APP2500,383.04
157288,1429177,435247,1,APP1922,154.0
157293,1429186,435252,1,APP0666,255.99
157300,1429202,430087,1,APP2117,1006.23
157307,1429209,435262,3,MUJ0035,38.24
157308,1429210,435263,1,LAC0212,116.35
157311,1429213,435264,1,XDO0045,22.09
157314,1429216,435266,1,AP20260,644.17
157320,1429239,435289,1,BEL0288,14.44
157321,1429240,435288,1,WAC0171,56.31
157322,1429241,435289,1,APP2517,38.7
157325,1429249,435264,1,APP2548,38.7
157326,1429250,435293,1,LGE0036,164.5
157327,1429252,435295,1,APP0529,188.1
157328,1429254,435296,1,APP1214,77.28
157333,1429259,435293,1,JBL0128,50.59
157335,1429262,293164,1,APP1190,51.0
157337,1429264,435293,2,TOS0022,100.76
157340,1429270,435300,1,APP2548,38.7
157342,1429282,435263,1,BEL0370,39.94
157346,1429291,435228,1,CYB0010,254.99
157354,1429308,435311,1,IFX0034,21.24
157355,1429310,434500,1,APP2252,1417.59
157360,1429320,435314,1,GTE0102,519.3
157366,1429334,435324,1,APP2080,1585.59
157369,1429340,435327,1,APP1922,154.0
157370,1429344,435327,1,APP0464,21.59
157380,1429366,435338,1,BOS0035,206.99
157381,1429367,435300,1,BEA0054,165.59
157382,1429368,435339,1,SYN0180,426.86
157385,1429375,435342,1,KEN0081,38.24
157387,1429385,431857,1,OWC0103,30.59
157389,1429388,435342,1,MAC0129,35.99
157394,1429398,435132,1,AP20311,319.06
157397,1429402,435337,1,OWC0157,30.6
157401,1429409,387549,2,WAC0220,314.99
157402,1429411,435352,1,PIE0084,17.99
157408,1429426,435356,1,WAC0173,141.67
157410,1429428,430087,1,ADN0059,25.49
157415,1429435,435363,1,APP1190,51.0
157416,1429436,435364,1,APP1975,473.43
157422,1429444,435370,1,WAC0220,314.99
157424,1429447,435371,1,APP2156,836.31
157428,1429457,435337,1,WDT0368,93.36
157429,1429459,435376,1,APP2121,1155.99
157430,1429460,435377,1,PAC0653,151.66
157437,1429469,435384,1,SYN0186,172.97
157440,1429474,435387,1,TPL0026-A,87.29
157449,1429489,435384,1,WDT0183,132.49
157457,1429514,435403,1,LAC0171,210.19
157458,1429515,435404,1,WAC0171,56.31
157465,1429523,435411,1,APP1922,154.0
157467,1429525,341681,2,WDT0183,132.49
157469,1429528,435337,1,CRU0050,77.9
157475,1429534,435418,1,APP2072,986.59
157479,1429541,435423,1,APP2072,986.59
157483,1429551,435427,1,WAC0172,70.39
157486,1429555,435419,1,ZAG0022,9.34
157492,1429563,435435,1,BOS0031,174.79
157494,1429565,435437,3,NEA0020,71.99
157497,1429569,435439,1,FCM0009,36.54
157501,1429579,435443,1,APP2240,2017.59
157502,1429580,435419,1,XDO0039,19.54
157511,1429599,435450,1,APP2016,37.8
157517,1429606,435454,1,APP2508,383.04
157530,1429625,435466,1,JBL0146,156.39
157537,1429643,435473,1,IFX0014,16.99
157540,1429646,432508,1,APP2484,881.05
157541,1429647,432508,1,APP1190,51.0
157545,1429659,432508,1,TUC0281,6.79
157546,1429660,432508,1,WOE0008,6.79
157548,1429663,435480,1,WAC0169,79.19
157549,1429665,435481,1,GTE0100,378.86
157557,1429677,394580,1,APP1922,154.0
157559,1429681,394580,1,ELA0038,11.95
157560,1429684,435489,1,APP1677,30.6
157561,1429687,435489,1,APP0927,17.09
157564,1429693,435492,1,BOS0044,279.0
157565,1429694,435489,1,APP1190,51.0
157566,1429695,435493,1,QNA0155,474.29
157579,1429718,435505,1,APP2149,685.59
157581,1429723,435507,1,OWC0181-2,84.14
157588,1429742,435514,1,APP1020,58.39
157599,1429764,435514,1,APP2501,383.04
157605,1429778,435392,1,IFX0022,26.34
157610,1429787,434907,1,APP2245,2627.59
157612,1429790,435537,1,XDO0045,22.09
157616,1429795,435540,1,OTT0148,21.24
157617,1429797,435541,1,APP1922,154.0
157623,1429805,435544,1,SPE0208,17.84
157624,1429808,435545,3,OWC0218-2,84.14
157628,1429816,435546,1,WAC0101,181.99
157632,1429824,435544,1,APP0464,21.59
157633,1429826,435550,1,TPL0023,94.99
157637,1429833,435554,1,APP2089,1888.59
157646,1429842,435561,2,OWC0256,16.14
157651,1429853,435567,1,OWC0035-2,73.94
157660,1429869,435577,1,PLA0021,82.79
157665,1429884,435585,1,BOS0044,279.0
157666,1429885,435586,1,SYN0182,459.41
157669,1429891,435589,1,SYN0187,224.12
157671,1429893,428860,1,APP1190,51.0
157672,1429894,435585,1,PLA0027,66.49
157676,1429901,435595,1,OWC0145,251.1
157681,1429909,435586,2,WDT0318,261.59
157684,1429915,435603,1,OWC0036-2,79.04
157688,1429919,435607,1,APP2504,383.04
157691,1429925,435609,1,XDO0047,22.09
157695,1429933,435613,1,SPE0169,17.84
157696,1429934,435613,1,WOE0008,6.79
157697,1429938,435603,1,CRU0050,77.9
157699,1429941,435214,3,WDT0183,132.49
157700,1429943,435616,1,CRU0050,77.9
157706,1429956,435622,1,WAC0167,79.19
157715,1429973,435603,1,OWC0216,41.84
157719,1429977,435633,1,LAC0146,168.8
157720,1429979,435635,1,BOS0065,301.93
157724,1429985,435640,1,CRU0034-2,45.04
157727,1429991,435640,1,NTE0021,84.99
157728,1429993,435642,1,SNS0025,559.01
157733,1430003,435649,1,APP2353,3692.59
157757,1430040,435667,1,PAC1912,97.58
157777,1430060,435667,1,LAC0233,171.56
157782,1430065,435584,1,SYN0178,533.81
157818,1430110,435647,1,TRA0017,207.47
157823,1430119,435688,1,APP1663,508.65
157826,1430126,435710,1,APP1922,154.0
157828,1430129,435712,1,OWC0235-2,89.24
157838,1430144,435603,1,WDT0351,62.67
157839,1430145,435719,1,PAC2136,2102.58
157840,1430147,435349,2,APP1922,154.0
157843,1430150,435706,1,SNS0025,559.01
157848,1430158,435728,1,APP0662,131.99
157854,1430165,435734,1,OWC0224,42.49
157859,1430174,435739,1,MAT0008,103.2
157861,1430178,435706,2,SNS0020,164.68
157862,1430180,435740,1,APP2074,2498.59
157864,1430184,435743,1,APP1120,458.92
157865,1430185,435740,1,SAT0057,86.39
157869,1430192,435748,1,DRO0030,464.99
157875,1430199,435753,1,MAT0007,79.2
157877,1430202,435755,1,PAC2136,2072.59
157878,1430203,435756,1,PAC2136,2072.59
157882,1430210,435761,1,PAC2290,570.08
157887,1430224,435768,1,WAC0211,43.34
157892,1430239,435774,1,LAC0181,94.97
157899,1430252,429825,2,WDT0342,183.28
157901,1430256,435783,1,APP2504,383.04
157903,1430258,435753,1,BEL0312,19.54
157904,1430259,435785,1,APP2223,2522.59
157909,1430268,435753,1,SPE0208,17.84
157916,1430279,435796,1,APP1190,51.0
157924,1430298,435714,1,CRU0052-2,155.54
157926,1430300,435806,1,APP1572,33.29
157929,1430304,435808,1,BNQ0042,624.68
157932,1430307,435806,1,APP1046,50.39
157935,1430310,435806,1,STA0056,36.54
157937,1430313,435814,1,BEA0059,124.19
157942,1430326,435821,1,WDT0249,198.16
157947,1430342,435826,1,SNS0027,506.21
157950,1430347,435830,1,WDT0318,261.59
157952,1430349,435753,1,LOG0214,110.49
157957,1430357,435835,2,APP1190,51.0
157962,1430363,435840,1,AP20311,319.06
157967,1430369,435753,1,BEL0371,23.99
157969,1430373,435830,1,SAN0156,22.6
157977,1430390,429825,1,SAN0157,45.85
157979,1430393,435849,1,APP1190,51.0
157982,1430397,435852,1,APP2075,2948.59
157984,1430399,435589,2,WDT0183,132.49
157987,1430404,435855,1,SAT0057,86.39
157998,1430423,435864,1,APP1922,154.0
158001,1430427,435867,1,APP1214,77.28
158002,1430429,435866,1,APP0700,62.99
158004,1430433,435867,1,APP1215,101.7
158005,1430434,435866,1,AP20116,24.29
158006,1430435,435746,27,WAC0191,141.67
158009,1430447,435876,1,APP2074,2498.59
158016,1430456,435755,1,APP0662,131.99
