,order_id,created_date,total_paid
22915,416105,2017-10-23 09:37:53,86.98
22916,416110,2017-10-25 16:35:32,234.78
22917,416111,2017-10-23 09:53:19,35.97
22918,416112,2017-10-23 09:58:41,60.99
22919,416119,2017-10-23 10:09:39,150.08
22920,416122,2017-10-23 10:23:38,42.78
22921,416123,2017-10-23 10:21:57,1539.0
22922,416129,2017-10-24 13:20:18,55.98
22923,416130,2017-10-23 10:40:01,43.98
22924,416132,2017-10-23 10:30:55,1099.01
22925,416133,2017-10-23 10:30:17,1199.0
22926,416134,2017-10-23 18:33:41,470.18
22927,416136,2017-10-23 10:39:40,1985.59
22928,416137,2017-10-23 11:05:59,42.61
22929,416143,2017-10-30 13:58:48,315.85
22930,416145,2017-10-25 18:03:58,38.98
22931,416147,2017-10-23 20:04:03,133.98
22932,416161,2017-10-23 11:39:47,154.78
22933,416163,2017-10-23 11:50:37,302.93
22934,416167,2017-10-23 11:52:22,3271.19
22935,416169,2017-10-25 19:04:25,103.57
22936,416173,2017-10-23 11:52:06,69.89
22937,416181,2017-10-23 13:13:15,190.78
22938,416184,2017-10-23 12:02:23,143.99
22939,416193,2017-10-23 12:19:58,360.33
22941,416199,2017-10-24 02:55:17,33.98
22942,416200,2017-10-23 12:36:33,288.78
22943,416205,2017-10-23 12:48:44,49.98
22944,416209,2017-10-23 12:49:42,98.93
22945,416213,2017-10-23 12:48:57,145.99
22946,416215,2017-10-23 12:53:41,282.37
22947,416219,2017-10-23 13:15:21,49.55
22948,416223,2017-10-23 13:14:28,99.97
22949,416224,2017-10-23 13:12:07,680.33
22950,416226,2017-10-23 13:22:27,59.99
22952,416240,2017-10-23 13:40:08,3188.59
22953,416247,2017-10-25 14:40:08,1005.59
22954,416252,2017-11-09 10:40:24,469.0
22955,416258,2017-10-23 14:31:18,241.78
22956,416267,2017-10-24 10:29:19,850.38
22957,416274,2017-10-23 15:00:12,89.98
22958,416276,2017-10-23 15:02:19,76.98
22959,416277,2017-10-23 15:03:03,17.98
22960,416280,2017-10-26 16:30:05,105.99
22963,416289,2017-10-23 15:19:55,88.98
22964,416301,2017-10-23 16:48:46,134.78
22965,416302,2017-10-26 01:14:22,49.98
22967,416336,2017-10-23 17:40:04,2415.59
22968,416338,2017-10-23 17:03:37,136.98
22969,416340,2017-10-23 17:01:19,360.33
22970,416354,2017-10-23 17:22:45,34.98
22971,416359,2017-11-20 12:17:25,549.0
22972,416364,2017-10-23 17:41:34,153.57
22973,416367,2017-10-25 12:40:35,2429.79
22974,416370,2017-10-23 17:49:45,418.75
22975,416371,2017-10-23 17:48:21,354.79
22976,416375,2017-10-23 17:56:46,56.98
22977,416376,2017-10-24 18:48:42,233.98
22978,416390,2017-10-23 18:30:15,1161.58
22979,416391,2017-10-23 18:34:07,76.98
22981,416398,2017-10-23 18:42:12,675.18
22983,416408,2017-10-23 20:33:34,71.58
22984,416415,2017-10-24 11:10:54,470.18
22985,416420,2017-10-23 19:42:11,71.58
22986,416423,2017-10-23 19:51:35,49.98
22987,416424,2017-10-23 21:57:03,88.98
22988,416435,2017-11-15 19:25:44,91.98
22989,416446,2017-10-23 20:47:18,72.36
22990,416451,2017-10-23 21:09:33,207.38
22991,416452,2017-10-23 21:15:05,40.98
22993,416456,2017-10-24 20:24:35,255.57
22994,416459,2017-10-23 21:42:56,68.99
22995,416461,2017-10-23 21:44:12,667.76
22996,416465,2017-10-23 21:50:55,325.07
22998,416469,2017-10-23 21:50:22,90.48
22999,416474,2017-10-23 22:09:26,236.78
23000,416483,2017-10-23 22:27:39,399.0
23001,416491,2017-10-24 15:10:05,284.78
23002,416493,2017-10-25 12:40:53,90.78
23003,416495,2017-10-23 22:58:30,807.33
23007,416526,2017-10-23 23:47:05,479.99
23008,416528,2017-10-23 23:41:37,39.98
23009,416529,2017-10-23 23:48:56,11.28
23010,416531,2017-10-24 10:19:58,18.98
23011,416535,2017-10-24 00:07:33,36.98
23012,416539,2017-10-24 00:22:00,24.98
23013,416542,2017-10-30 17:03:32,633.79
23014,416543,2017-10-24 00:26:17,95.96
23015,416555,2017-10-24 01:14:35,33.98
23016,416572,2017-10-24 04:42:49,168.08
23017,416576,2017-10-24 12:01:57,150.08
23018,416577,2017-10-24 07:07:12,249.87
23019,416582,2017-10-30 11:44:59,599.57
23020,416584,2017-10-24 08:30:38,205.66
23021,416593,2017-10-24 09:09:26,56.98
23022,416596,2017-10-25 12:41:05,2713.59
23024,416609,2017-10-24 11:25:15,570.33
23025,416615,2017-10-24 10:00:43,74.98
23026,416627,2017-10-24 10:46:06,191.78
23027,416628,2017-10-25 12:53:06,58.98
23029,416633,2017-10-24 10:56:53,16.98
23030,416653,2017-10-24 11:54:40,399.0
23032,416667,2017-10-24 12:13:06,559.99
23034,416671,2017-10-24 12:17:58,24.98
23036,416684,2017-10-24 12:48:37,642.82
23038,416700,2017-10-24 13:08:09,80.98
23039,416707,2017-10-24 13:21:35,144.68
23041,416723,2017-10-24 13:34:50,85.28
23044,416751,2017-10-25 17:40:39,1392.6
23045,416756,2017-10-24 14:51:31,38.17
23047,416763,2017-10-24 15:18:29,33.78
23048,416766,2017-11-10 21:47:44,338.98
23049,416773,2017-10-27 15:09:47,55.98
23050,416774,2017-10-24 16:22:25,192.06
23052,416782,2017-10-25 12:55:09,49.98
23053,416786,2017-10-24 17:33:28,3288.93
23054,416793,2017-10-24 16:14:23,533.14
23055,416797,2017-10-24 16:44:44,409.98
23057,416800,2017-10-26 03:39:39,12.98
23058,416806,2017-10-24 16:49:52,44.78
23059,416807,2017-10-24 16:51:54,55.98
23060,416810,2017-10-24 16:51:59,156.97
23061,416815,2017-10-24 22:55:41,43.98
23062,416816,2017-10-24 17:03:57,348.98
23063,416826,2017-10-24 17:19:46,67.97
23064,416827,2017-10-30 18:49:47,467.99
23065,416828,2017-10-24 19:05:00,73.38
23066,416831,2017-10-24 17:27:12,1896.59
23067,416837,2017-10-24 17:32:22,48.08
23068,416838,2017-10-25 13:39:52,619.99
23070,416844,2017-10-24 17:44:24,191.07
23071,416845,2017-10-25 17:30:31,900.33
23072,416850,2017-10-24 17:53:37,196.97
23073,416855,2017-10-24 18:00:12,175.98
23075,416865,2017-10-24 19:18:30,78.97
23076,416877,2017-10-24 18:27:56,79.98
23077,416879,2017-10-25 01:00:33,773.16
23078,416886,2017-10-27 00:46:25,216.0
23079,416891,2017-10-24 18:39:55,37.98
23080,416893,2017-10-25 12:51:03,39.98
23081,416894,2017-10-24 18:41:56,79.99
23082,416901,2017-10-25 12:52:19,151.78
23083,416907,2017-10-24 18:52:53,33.98
23084,416908,2017-10-24 19:16:20,63.97
23086,416912,2017-10-24 19:02:52,13.98
23088,416921,2017-10-24 20:02:06,23.17
23089,416936,2017-10-24 20:02:06,497.14
23090,416938,2017-10-24 19:49:59,31.98
23091,416941,2017-10-24 20:06:46,95.96
23092,416944,2017-10-24 20:06:07,98.78
23093,416950,2017-10-24 20:13:50,37.98
23094,416953,2017-11-10 08:41:19,1158.37
23095,416955,2017-10-24 20:36:34,1539.0
23096,416956,2017-10-24 20:32:06,197.78
23097,416957,2017-10-24 20:31:29,164.98
23101,416968,2017-10-25 21:41:27,216.0
23102,416969,2017-10-25 12:49:10,790.33
23103,416971,2017-10-24 21:14:31,316.0
23104,416972,2017-10-24 21:15:22,63.98
23107,416982,2017-10-27 13:58:50,499.99
23108,416983,2017-10-25 12:46:27,1199.0
23110,416991,2017-10-25 20:09:06,870.33
23111,416996,2017-10-26 11:47:29,559.99
23113,417018,2017-10-24 22:21:03,165.99
23114,417020,2017-10-30 20:55:22,22.0
23115,417021,2017-10-25 12:46:14,188.98
23117,417035,2017-10-24 23:05:46,42.98
23118,417037,2017-10-24 22:32:05,162.99
23119,417041,2017-10-24 22:33:33,163.99
23120,417042,2017-10-26 14:56:13,162.99
23121,417044,2017-10-25 12:43:27,3047.58
23122,417045,2017-10-24 22:31:04,44.78
23123,417056,2017-10-24 22:43:39,165.99
23124,417058,2017-10-24 22:39:43,165.99
23127,417071,2017-10-26 18:36:20,163.99
23128,417072,2017-10-24 22:58:07,162.99
23129,417078,2017-10-24 22:52:27,33.98
23131,417098,2017-10-24 23:04:22,175.98
23132,417100,2017-10-24 23:08:01,285.99
23133,417111,2017-10-24 23:19:16,165.99
23134,417112,2017-10-24 23:18:34,162.99
23135,417115,2017-10-24 23:32:42,204.56
23136,417118,2017-10-25 12:46:10,3597.59
23139,417142,2017-10-24 23:41:58,24.98
23140,417152,2017-10-25 15:42:57,162.99
23141,417153,2017-10-24 23:55:08,162.99
23142,417154,2017-11-01 12:31:04,659.33
23143,417158,2017-10-25 00:07:20,163.99
23144,417161,2017-10-30 00:07:24,23.98
23145,417165,2017-10-25 00:14:24,162.99
23147,417168,2017-10-25 12:42:17,20.98
23149,417173,2017-10-25 22:00:12,182.97
23150,417180,2017-10-25 00:30:57,612.18
23151,417187,2017-10-25 18:51:34,1145.76
23152,417188,2017-10-25 01:07:44,162.99
23153,417203,2017-10-25 01:32:12,38.98
23154,417205,2017-10-25 01:40:48,328.46
23155,417208,2017-10-25 01:55:21,163.99
23156,417211,2017-10-25 02:05:14,44.98
23157,417214,2017-10-25 02:38:59,4396.59
23158,417225,2018-02-09 16:42:23,838.97
23159,417248,2017-10-25 08:13:52,960.33
23160,417249,2017-10-25 18:54:36,163.99
23161,417252,2017-10-25 12:37:34,59.98
23162,417254,2017-10-25 08:29:34,165.99
23163,417255,2017-10-25 08:20:51,163.99
23164,417258,2017-10-25 08:27:55,178.98
23165,417262,2017-10-25 08:34:04,33.98
23166,417266,2017-10-25 08:36:19,117.57
23167,417268,2017-10-25 08:41:56,165.99
23169,417272,2017-10-25 09:00:12,165.99
23172,417277,2017-10-25 09:32:32,627.33
23173,417279,2017-10-25 09:24:45,702.81
23174,417286,2017-10-25 09:29:43,324.99
23175,417289,2017-10-25 09:32:55,505.93
23176,417291,2017-10-25 23:55:11,1281.22
23177,417292,2017-10-26 15:41:20,550.0
23178,417299,2017-10-25 11:19:02,900.33
23179,417300,2017-10-27 10:01:21,216.0
23180,417305,2017-10-25 09:54:30,162.99
23181,417307,2017-10-25 21:24:18,163.99
23182,417308,2017-10-26 12:28:43,1707.79
23183,417309,2017-10-25 10:03:28,627.33
23184,417319,2017-10-25 10:20:50,86.98
23185,417320,2017-10-25 14:32:11,112.97
23186,417332,2017-10-25 10:39:30,163.99
23187,417334,2017-10-25 10:48:27,530.32
23188,417335,2017-10-26 16:47:24,202.99
23189,417339,2017-11-27 12:40:40,12.63
23190,417341,2017-10-25 11:26:23,41.98
23191,417359,2017-10-25 11:55:09,165.99
23192,417363,2017-10-25 11:03:05,956.33
23193,417368,2017-10-26 17:43:20,3107.58
23194,417373,2017-10-25 11:43:49,198.78
23195,417375,2017-10-25 11:23:55,69.97
23196,417377,2017-10-26 11:39:00,165.99
23198,417380,2017-10-25 11:22:29,163.99
23199,417390,2017-10-25 11:32:38,86.98
23200,417392,2017-10-25 13:24:36,292.97
23201,417394,2017-10-25 11:35:46,100.98
23202,417396,2017-10-25 11:36:14,3597.59
23203,417400,2017-10-25 11:40:27,163.99
23204,417401,2017-10-25 11:42:33,76.98
23205,417402,2017-10-25 11:42:56,21.98
23206,417407,2017-10-25 12:09:12,204.32
23207,417409,2017-10-25 11:58:38,221.99
23208,417410,2017-10-25 11:52:27,223.57
23209,417412,2017-10-25 11:58:23,163.99
23210,417418,2017-10-25 12:06:42,36.98
23211,417419,2017-10-25 12:10:31,204.57
23212,417422,2017-10-25 12:15:29,367.32
23213,417423,2017-10-25 12:16:26,319.57
23214,417424,2017-10-30 15:12:51,216.0
23215,417428,2017-10-25 12:28:31,88.98
23216,417442,2017-10-25 13:12:07,1635.59
23217,417454,2017-10-25 13:14:25,163.99
23218,417457,2017-10-25 13:11:48,245.74
23219,417460,2017-10-25 13:18:32,536.48
23220,417465,2017-10-26 13:39:24,228.57
23221,417467,2017-10-25 13:39:39,458.99
23222,417471,2017-10-25 15:59:01,510.8
23224,417484,2017-10-25 13:40:49,46.98
23225,417490,2017-10-25 14:14:25,23.97
23226,417491,2017-10-25 13:57:07,960.33
23227,417495,2017-10-25 20:28:07,3007.59
23228,417496,2017-10-25 14:14:33,29.98
23229,417508,2017-10-28 17:56:29,153.98
23230,417521,2017-10-25 14:50:04,165.99
23232,417554,2017-10-25 15:38:43,162.99
23233,417558,2017-10-25 15:37:24,42.98
23234,417563,2017-10-25 16:00:31,162.99
23235,417569,2017-10-25 15:50:13,163.99
23236,417572,2017-10-25 16:00:22,165.99
23238,417587,2017-10-25 16:13:40,100.98
23239,417589,2017-10-31 19:03:51,38.98
23241,417600,2017-10-25 17:01:24,58.98
23242,417605,2017-10-25 16:36:54,266.0
23243,417611,2017-10-25 16:51:39,1005.59
23244,417619,2017-10-25 16:50:42,1066.33
23246,417628,2017-11-25 00:02:21,1834.78
23248,417630,2017-11-19 22:48:42,157.99
23249,417636,2017-10-25 17:09:36,232.55
23250,417642,2017-10-25 17:19:52,702.81
23251,417645,2017-10-25 17:18:27,1385.59
23253,417649,2017-10-25 17:51:12,333.98
23254,417652,2017-10-25 17:40:29,216.0
23255,417659,2017-10-30 10:40:45,39.99
23256,417661,2017-10-25 17:42:26,2703.6
23257,417662,2017-10-30 17:04:05,39.99
23258,417670,2017-10-25 17:56:44,54.98
23259,417672,2017-11-23 10:02:15,3541.92
23260,417685,2017-10-25 18:21:50,162.99
23262,417687,2017-10-25 18:38:05,294.98
23263,417688,2017-10-25 18:21:16,282.58
23264,417690,2017-10-25 18:31:54,321.99
23265,417701,2017-10-25 19:16:50,266.0
23266,417708,2017-10-26 10:26:26,1354.6
23267,417714,2017-10-25 19:20:28,163.99
23268,417719,2017-10-30 12:33:51,397.81
23269,417722,2017-10-25 19:40:27,163.57
23270,417724,2017-10-25 19:38:49,856.81
23271,417727,2017-10-25 19:42:58,36.98
23272,417736,2017-10-25 20:07:21,29.98
23273,417738,2017-10-25 20:11:07,387.81
23274,417741,2017-10-25 20:18:32,69.98
23275,417759,2017-10-25 20:50:06,162.99
23276,417761,2017-10-25 20:48:03,26.98
23277,417765,2017-10-25 21:18:03,718.99
23278,417766,2017-10-25 21:03:55,22.98
23279,417771,2017-10-25 21:07:18,162.99
23280,417780,2017-10-25 21:24:39,406.97
23281,417782,2017-10-25 21:34:20,54.99
23282,417785,2017-10-25 21:45:29,113.77
23283,417788,2017-10-25 21:35:07,494.58
23284,417791,2017-10-25 21:49:35,64.98
23285,417799,2017-10-25 22:30:54,266.0
23286,417800,2017-10-26 08:26:59,165.99
23289,417811,2017-10-25 22:12:32,165.99
23290,417815,2017-10-25 22:36:34,165.99
23292,417820,2017-10-25 22:35:09,321.99
23293,417821,2017-10-25 23:27:46,1896.59
23294,417832,2017-10-25 22:53:00,162.99
23295,417833,2017-10-25 22:46:01,203.57
23296,417835,2017-10-26 15:46:30,170.97
23298,417841,2017-10-26 21:15:25,153.98
23299,417842,2017-10-26 15:01:13,390.33
23300,417844,2017-10-26 00:38:37,163.99
23301,417847,2017-10-25 23:13:21,485.81
23302,417850,2017-10-26 11:37:35,32.98
23303,417852,2017-10-25 23:15:13,322.99
23304,417859,2017-10-25 23:43:20,34.96
23305,417875,2017-10-26 00:13:22,17.98
23306,417882,2017-10-26 00:55:38,14.98
23307,417891,2017-10-26 01:34:49,38.98
23308,417904,2017-10-26 05:22:51,39.98
23309,417907,2017-10-26 17:25:54,846.33
23310,417914,2017-11-06 09:49:51,90.99
23311,417915,2017-10-26 07:54:50,18.98
23312,417921,2017-10-26 08:27:54,66.98
23313,417922,2017-10-26 08:28:31,34.98
23314,417926,2017-10-26 08:39:15,514.8
23315,417939,2017-10-26 10:23:09,367.32
23316,417940,2017-10-26 10:00:34,176.98
23317,417942,2017-10-26 10:02:44,165.99
23318,417943,2017-10-26 10:05:10,960.33
23319,417947,2017-10-26 10:12:36,24.98
23320,417951,2017-10-26 10:26:49,111.99
23321,417953,2017-10-26 10:23:43,45.98
23322,417959,2017-10-26 10:49:25,1580.66
23323,417960,2017-10-26 10:44:30,53.98
23324,417962,2017-10-26 10:54:59,387.81
23325,417964,2017-10-26 10:51:15,84.98
23328,417980,2017-10-26 11:19:29,66.98
23329,417995,2017-10-26 11:38:50,738.16
23330,417998,2017-10-26 11:41:13,41.98
23331,418000,2017-10-26 12:15:52,1016.33
23332,418008,2017-10-26 11:56:45,91.98
23333,418013,2017-10-26 12:03:25,239.78
23334,418014,2017-10-26 11:59:53,569.59
23335,418017,2017-10-26 16:17:12,236.56
23336,418019,2017-10-26 16:06:07,550.0
23337,418027,2017-10-26 12:28:12,680.33
23338,418033,2017-10-26 12:38:28,1122.22
23340,418036,2017-10-26 12:39:09,28.98
23341,418037,2017-10-26 12:38:24,54.98
23342,418040,2017-10-26 12:56:17,696.99
23343,418041,2017-10-26 13:11:43,226.97
23344,418042,2017-10-26 12:56:59,145.78
23345,418043,2017-10-26 12:51:58,165.99
23346,418045,2017-10-27 09:50:19,243.16
23347,418046,2017-10-26 13:19:30,443.78
23348,418047,2017-10-26 13:23:44,428.77
23349,418048,2017-10-26 13:06:31,570.33
23350,418055,2017-10-26 13:01:04,494.58
23351,418057,2017-10-26 13:05:34,989.17
23352,418059,2017-10-26 13:09:11,21.98
23353,418062,2017-10-26 13:08:35,88.27
23354,418065,2017-10-26 13:13:49,31.98
23355,418069,2017-10-26 13:18:07,71.98
23356,418074,2017-10-26 13:30:00,37.98
23357,418078,2017-10-26 13:39:41,162.99
23358,418081,2017-10-26 13:42:32,373.98
23360,418085,2017-10-26 13:45:07,1421.59
23361,418089,2017-10-26 13:55:17,141.99
23363,418099,2017-10-26 14:26:19,3253.59
23364,418101,2017-10-26 14:35:59,24.98
23365,418104,2017-10-26 14:44:33,1122.33
23366,418106,2017-10-26 15:06:07,1199.0
23367,418109,2017-10-27 00:20:20,163.98
23368,418112,2017-10-26 15:45:03,470.33
23369,418114,2017-10-28 04:41:23,917.33
23371,418123,2017-10-26 15:40:45,96.97
23372,418125,2017-10-28 13:26:12,134.98
23373,418143,2017-10-26 16:25:00,831.84
23374,418144,2017-10-26 16:24:08,52.98
23375,418145,2017-10-26 16:26:32,104.78
23376,418153,2017-10-30 17:15:31,48.99
23378,418169,2017-10-26 17:40:22,163.99
23380,418174,2017-10-26 17:18:18,54.98
23381,418176,2017-10-26 17:07:48,360.33
23382,418183,2017-10-26 17:32:53,1905.59
23384,418186,2017-10-26 17:54:42,287.79
23385,418194,2017-10-26 17:56:16,172.78
23386,418203,2017-10-26 18:00:10,633.18
23387,418206,2017-10-26 18:04:42,51.98
23389,418215,2017-10-26 19:02:49,2133.59
23390,418216,2017-10-26 18:25:47,134.78
23391,418217,2017-10-26 18:20:30,165.99
23392,418219,2017-10-26 18:33:51,34.17
23393,418222,2017-10-26 18:49:18,319.98
23394,418224,2017-10-26 18:36:15,34.98
23395,418229,2017-10-26 18:43:44,42.18
23396,418243,2017-10-31 19:36:32,77.57
23397,418248,2017-10-26 19:27:44,36.98
23399,418253,2017-10-27 09:14:49,115.99
23400,418257,2017-10-26 19:44:56,41.97
23401,418271,2017-10-26 20:15:37,165.99
23402,418273,2017-10-27 13:36:10,136.98
23403,418275,2017-10-26 20:33:18,55.98
23404,418279,2017-10-26 20:29:47,163.99
23405,418280,2017-10-26 20:33:34,162.98
23406,418287,2017-10-26 20:50:47,521.0
23407,418288,2017-10-26 21:19:04,237.78
23408,418292,2017-10-26 21:03:52,59.99
23409,418298,2017-10-26 21:19:12,573.99
23410,418303,2017-10-26 21:34:08,99.98
23411,418305,2017-10-26 21:42:58,162.99
23412,418314,2017-10-26 21:52:06,353.98
23413,418316,2017-10-26 21:52:24,56.98
23414,418321,2017-10-26 22:24:42,416.33
23415,418325,2017-10-26 22:52:38,162.99
23416,418329,2017-10-26 22:24:15,391.0
23417,418332,2017-11-02 13:44:00,30.97
23418,418333,2017-10-29 07:49:54,2095.59
23419,418334,2017-10-26 22:30:28,91.98
23420,418345,2017-10-26 23:09:21,35.58
23421,418352,2017-10-26 23:12:09,168.98
23423,418362,2017-10-26 23:40:05,38.98
23424,418363,2017-10-26 23:45:48,79.98
23425,418368,2017-10-27 00:35:12,295.99
23426,418376,2017-10-27 00:18:48,28.97
23429,418388,2017-10-27 11:58:23,64.98
23431,418426,2017-10-27 06:44:29,38.98
23432,418431,2017-10-27 07:20:09,25.99
23433,418446,2017-10-27 09:00:46,68.97
23434,418447,2017-10-27 08:54:45,118.97
23435,418452,2017-10-27 09:06:56,312.99
23436,418454,2017-10-27 09:17:17,204.98
23437,418455,2017-10-27 09:32:21,59.99
23439,418459,2017-10-27 09:31:33,83.08
23440,418461,2017-10-27 09:32:50,51.97
23441,418465,2017-10-27 09:45:39,24.37
23442,418468,2017-10-27 09:46:30,20.28
23443,418469,2017-10-27 09:39:13,123.99
23444,418471,2017-10-27 09:46:40,193.78
23445,418472,2017-10-27 09:48:03,38.27
23446,418475,2017-10-27 10:06:11,59.99
23447,418482,2017-11-01 21:48:04,706.33
23448,418484,2017-10-27 10:10:34,39.98
23449,418485,2017-10-27 10:26:39,2323.59
23450,418487,2017-10-27 10:14:24,103.99
23451,418492,2017-10-27 10:58:10,122.99
23452,418494,2017-10-27 10:32:26,2638.58
23453,418498,2017-10-27 10:46:24,193.56
23455,418502,2017-10-27 10:50:53,266.0
23456,418503,2017-10-28 10:00:39,175.98
23457,418504,2017-10-27 10:48:57,21.13
23458,418507,2017-10-27 12:47:35,122.99
23460,418510,2017-10-27 11:08:14,41.98
23461,418514,2017-10-27 11:08:16,1635.59
23463,418522,2017-10-27 11:24:02,47.98
23464,418525,2017-10-31 23:34:06,204.98
23467,418530,2017-10-27 11:53:15,56.98
23468,418532,2017-10-27 11:47:07,35.58
23469,418534,2017-10-27 11:45:10,233.78
23470,418535,2017-10-29 08:39:27,60.99
23471,418537,2017-10-27 11:51:25,104.97
23473,418543,2017-10-27 11:53:22,110.98
23474,418545,2017-10-27 12:15:58,215.98
23475,418551,2017-10-27 12:06:28,219.78
23476,418552,2017-10-27 12:18:00,829.0
23477,418570,2017-10-27 13:00:52,132.99
23479,418583,2017-10-27 12:40:01,95.57
23480,418585,2017-10-27 16:52:12,1005.59
23482,418590,2017-10-27 12:53:23,91.98
23483,418594,2017-10-28 11:08:11,74.58
23484,418595,2017-10-27 13:12:53,26.53
23486,418603,2017-10-27 13:25:15,2135.59
23487,418608,2017-10-27 13:50:06,113.98
23488,418623,2017-10-27 13:56:51,111.78
23489,418625,2017-10-27 14:12:59,35.58
23490,418633,2017-10-27 14:16:58,83.98
23491,418644,2017-10-27 16:28:27,403.32
23492,418650,2017-10-30 13:31:36,134.97
23493,418657,2017-10-27 15:10:23,16.98
23494,418661,2017-10-27 15:22:43,115.98
23495,418668,2017-10-27 15:57:15,154.98
23496,418681,2017-10-27 16:44:41,60.98
23497,418684,2017-10-27 16:49:51,338.93
23498,418686,2017-10-27 16:44:42,119.98
23499,418688,2017-10-27 16:46:04,29.97
23501,418696,2017-10-27 17:00:36,23.98
23503,418699,2017-10-27 17:05:54,163.96
23504,418710,2017-10-27 17:33:03,27.08
23505,418712,2017-10-27 17:30:14,24.98
23506,418716,2017-10-27 17:40:30,191.78
23507,418720,2018-03-02 22:27:30,29.98
23508,418729,2017-10-27 18:17:38,1869.0
23509,418737,2017-10-30 11:46:52,2475.59
23510,418739,2017-10-27 18:42:54,917.33
23511,418742,2017-10-27 18:57:07,20.98
23512,418743,2017-10-31 09:32:50,360.33
23513,418745,2017-10-27 19:59:43,59.99
23514,418749,2017-10-27 19:00:12,63.98
23515,418755,2017-10-27 19:23:44,35.58
23518,418771,2017-10-30 22:26:52,92.99
23519,418779,2017-10-27 21:14:27,50.97
23520,418790,2017-10-27 22:02:23,348.98
23521,418798,2017-10-30 12:17:03,51.99
23522,418801,2017-10-27 22:15:26,870.33
23523,418803,2017-10-27 22:14:09,2135.59
23524,418820,2017-10-28 12:12:55,21.83
23525,418834,2017-10-28 00:27:58,364.0
23526,418851,2017-10-28 02:07:51,21.98
23527,418857,2017-10-28 04:22:21,162.57
23528,418862,2017-10-28 07:49:54,27.08
23529,418864,2017-10-28 08:09:26,53.27
23530,418871,2017-10-28 08:54:22,109.98
23532,418876,2017-10-28 09:07:59,38.98
23533,418881,2017-10-28 14:00:44,69.95
